x_term,y_term,correlation,p_value,significance
promotion:fu2b,#7:konferenz-paper:digital:medien,-0.0041712443008502555,0.7988995001598282,Nicht signifikant
promotion:fu2b,#8:zeitschriftenartikel:blended:learning,0.06076207137967474,0.00020348735141822422,Signifikant
promotion:fu2b,#8:buch:blended:learning,-0.00466484537935437,0.7757053302645727,Nicht signifikant
promotion:fu2b,#8:buchteil:blended:learning,-0.01027272456673373,0.5303628786232223,Nicht signifikant
promotion:fu2b,#8:konferenz-paper:blended:learning,-0.0020839444811762142,0.8987164758079517,Nicht signifikant
promotion:fu2b,#9:zeitschriftenartikel:digital:lernen,-0.01582991271723326,0.333585461879061,Nicht signifikant
promotion:fu2b,#9:buch:digital:lernen,-0.009942476474120296,0.5436652468495212,Nicht signifikant
promotion:fu2b,#9:buchteil:digital:lernen,-0.01169734835894792,0.47493476265296397,Nicht signifikant
promotion:fu2b,#9:konferenz-paper:digital:lernen,-0.0020839444811762142,0.8987164758079517,Nicht signifikant
promotion:fu2b,#a:zeitschriftenartikel:online:lernen,-0.004171244300850254,0.7988995001598282,Nicht signifikant
promotion:fu2b,#a:buch:online:lernen,-0.002947932773100106,0.8571104128987792,Nicht signifikant
promotion:fu2b,#a:buchteil:online:lernen,-0.005905375012938236,0.7183307720670924,Nicht signifikant
promotion:fu2b,#a:konferenz-paper:online:lernen,-0.0014733738372249838,0.928294756066287,Nicht signifikant
promotion:fu2b,#b:zeitschriftenartikel:online:learning,0.011442090769690282,0.4846265082363023,Nicht signifikant
promotion:fu2b,#b:buch:online:learning,-0.0014733738372249845,0.928294756066287,Nicht signifikant
promotion:fu2b,#b:buchteil:online:learning,-0.01207536547708439,0.46077951055253746,Nicht signifikant
promotion:fu2b,#b:konferenz-paper:online:learning,-0.0051114552074172205,0.7548896129230995,Nicht signifikant
promotion:fu3,#0:zeitschriftenartikel:digital:learning,0.028238300688926216,0.08451345004892095,Nicht signifikant
promotion:fu3,#0:buch:digital:learning,-0.01697885785467898,0.299686287845863,Nicht signifikant
promotion:fu3,#0:buchteil:digital:learning,-0.03365566725002929,0.039763508193794546,Signifikant
promotion:fu3,#0:konferenz-paper:digital:learning,0.016508298244218844,0.31328187582570466,Nicht signifikant
promotion:fu3,#1:zeitschriftenartikel:learning:management:system,0.054459280106541955,0.0008724470072675515,Signifikant
promotion:fu3,#1:buch:learning:management:system,-0.005226430531066486,0.7495588119330434,Nicht signifikant
promotion:fu3,#1:buchteil:learning:management:system,0.0007333529168112793,0.9642734181348668,Nicht signifikant
promotion:fu3,#1:konferenz-paper:learning:management:system,0.03976379594282932,0.015113541791776135,Signifikant
promotion:fu3,#2:zeitschriftenartikel:online:lernplattform,0.09403411551020321,8.605057871809218e-09,Signifikant
promotion:fu3,#3:zeitschriftenartikel:online:lernumgebung,0.07044744690563583,1.6464100999136714e-05,Signifikant
promotion:fu3,#3:buch:online:lernumgebung,-0.005226430531066487,0.7495588119330434,Nicht signifikant
promotion:fu3,#3:buchteil:online:lernumgebung,0.03072700523490628,0.06049319535362854,Nicht signifikant
promotion:fu3,#3:konferenz-paper:online:lernumgebung,0.048669329613881526,0.002935820803055153,Signifikant
promotion:fu3,#4:zeitschriftenartikel:mooc,0.012846655741839831,0.43264232740516406,Nicht signifikant
promotion:fu3,#4:buch:mooc,-0.0073932707843377046,0.6515780444528122,Nicht signifikant
promotion:fu3,#4:buchteil:mooc,-0.01697885785467899,0.299686287845863,Nicht signifikant
promotion:fu3,#4:konferenz-paper:mooc,0.007618413208625961,0.6417002960478969,Nicht signifikant
promotion:fu3,#5:zeitschriftenartikel:e-learning,0.03521849269479532,0.0314181358509448,Signifikant
promotion:fu3,#5:buch:e-learning,-0.01815850178580663,0.26735549862475666,Nicht signifikant
promotion:fu3,#5:buchteil:e-learning,-0.04498741429109137,0.0059754595729587575,Signifikant
promotion:fu3,#5:konferenz-paper:e-learning,-0.0082670365782722,0.6136001386614213,Nicht signifikant
promotion:fu3,#6:zeitschriftenartikel:bildung:technologie,0.09629396897169146,3.74389253499587e-09,Signifikant
promotion:fu3,#6:buch:bildung:technologie,-0.017773778846720253,0.27762527968731476,Nicht signifikant
promotion:fu3,#6:buchteil:bildung:technologie,-0.024832469367926602,0.12928006944258164,Nicht signifikant
promotion:fu3,#6:konferenz-paper:bildung:technologie,0.0753103126133176,4.098338171994893e-06,Signifikant
promotion:fu3,#7:zeitschriftenartikel:digital:medien,0.07523774085585005,4.18693271670108e-06,Signifikant
promotion:fu3,#7:buch:digital:medien,-0.04714174322447351,0.0039652060406648575,Signifikant
